Gene,OrigName,PIRATE_Cluster,Af293_name,Af293_Evalue,VOG,VOG_Evalue,Pfam_hits,SPROT_name,SPROT_Evalue,SPROT_gene,SPROT_taxa,Kingdom,taxon_id,Species
COH-371_001637-T1,Afum_COH_371_mRNA_10230,g013120,NA,NA,NA,NA,CSD=7.3e-28,sp|Q62764|YBOX3_RAT,3.1e-130,YBOX3_RAT,RAT,Eukaryota,10116,Rattus norvegicus
AZTEC-17-234_007311-T1,Afum_AZTEC_17_234_mRNA_07036,g013122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6069_005045-T1,Afum_B6069_mRNA_10223,g013123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AF100-12-17_008948-T1,Afum_AF100_12_17_mRNA_08666,g013124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM2495_001672-T1,Afum_CM2495_mRNA_09833,g013125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM12-7504462_007999-T1,Afum_12_7504462_mRNA_07802,g013126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFUG-031815-1869_007920-T1,Afum_AFUG_031815_1869_mRNA_10185,g013127,NA,NA,VOG06063,3.2e-23,Pribosyltran=9.4e-23;Pribosyl_synth=1.4e-31,sp|Q8PNU0|KPRS_XANAC,1.6e-120,KPRS_XANAC,XANAC,Bacteria,190486,Xanthomonas axonopodis pv. citri (strain 306)
AFUG-031815-1869_001796-T1,Afum_AFUG_031815_1869_mRNA_10268,g013128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFUG-031815-1869_010439-T1,Afum_AFUG_031815_1869_mRNA_10208,g013129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZTEC-8-224_000456-T1,Afum_AZTEC_8_224_mRNA_00448,g013130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM5419_001812-T1,Afum_CM5419_mRNA_01757,g013131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFUG-031815-1869_010442-T1,Afum_AFUG_031815_1869_mRNA_10211,g013132,NA,NA,VOG01360,3.9e-28,DNA_pol_A=3.8e-85,sp|Q9HT80|DPO1_PSEAE,3e-84,DPO1_PSEAE,PSEAE,Bacteria,208964,Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)
AF100-10A_002284-T1,Afum_AF100_10A_mRNA_02176,g013133,NA,NA,NA,NA,Glutaredoxin=1.1e-20,sp|P55143|GLRX_RICCO,9.2e-31,GLRX_RICCO,RICCO,Eukaryota,3988,Ricinus communis
AZTEC-17-234_006596-T1,Afum_AZTEC_17_234_mRNA_06332,g013134,NA,NA,NA,NA,Pex19=1.5e-33,NA,NA,NA,NA,NA,NA,NA
AFUG-031815-1869_001805-T1,Afum_AFUG_031815_1869_mRNA_10277,g013135,NA,NA,NA,NA,Hpt=9.7e-17,NA,NA,NA,NA,NA,NA,NA
AF100-10-5_005170-T1,Afum_AF100_10_5_mRNA_04988,g013138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM5419_010275-T1,Afum_CM5419_mRNA_10051,g013139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IFM-59361_001879-T1,Afum_IFM_59361_mRNA_10326,g013140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFUG-031815-1869_006535-T1,Afum_AFUG_031815_1869_mRNA_10170,g013141,NA,NA,NA,NA,DoxX=2.3e-18,sp|P44270|Y1602_HAEIN,1.3e-28,Y1602_HAEIN,HAEIN,Bacteria,71421,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)
IFM-59359_001746-T1,Afum_IFM_59359_mRNA_09902,g013142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6069_003493-T1,Afum_B6069_mRNA_10206,g013143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D17_000452-T1,Afum_D17_mRNA_00444,g013144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mg18-1_010427-T1,Afum_Mg18_1_mRNA_10188,g013146,NA,NA,NA,NA,ThiF=1.5e-36,sp|Q57097|TCDA_HAEIN,1.7e-73,TCDA_HAEIN,HAEIN,Bacteria,71421,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)
B6069_003476-T1,Afum_B6069_mRNA_10266,g013149,NA,NA,NA,NA,NA,sp|P0A134|TRA6_PSEAI,3.1e-46,TRA6_PSEAI,PSEAI,Bacteria,287,Pseudomonas aeruginosa
AF100-12-18_001594-T1,Afum_AF100_12_18_mRNA_09356,g013150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COH-880_001453-T1,Afum_COH_880_mRNA_01433,g013151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F7763_009999-T1,Afum_F7763_mRNA_09815,g013152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFUG-031815-1869_010446-T1,Afum_AFUG_031815_1869_mRNA_10215,g013153,NA,NA,NA,NA,PseudoU_synth_2=2e-16,sp|Q8ZGM2|RSUA_YERPE,2.3e-40,RSUA_YERPE,YERPE,Bacteria,632,Yersinia pestis
AF100-10A_009104-T1,Afum_AF100_10A_mRNA_08782,g013154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZTEC-13-751_002455-T1,Afum_AZTEC_13_751_mRNA_02315,g013157,NA,NA,NA,NA,NA,sp|A1D3N8|CHZ1_NEOFI,7.4e-26,CHZ1_NEOFI,NEOFI,Eukaryota,331117,Neosartorya fischeri (strain ATCC 1020 / DSM 3700 / CBS 544.65 / FGSC A1164 / JCM 1740 / NRRL 181 / WB 181)
COH-371_001614-T1,Afum_COH_371_mRNA_10208,g013159,NA,NA,NA,NA,HSP90=4.8e-79,sp|P11499|HS90B_MOUSE,1.4e-134,HS90B_MOUSE,MOUSE,Eukaryota,10090,Mus musculus
MO76959EXP_007969-T1,Afum_MO76959EXP_mRNA_10204,g013160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFUG-031815-1869_003479-T1,Afum_AFUG_031815_1869_mRNA_10129,g013161,NA,NA,NA,NA,GerE=4.3e-13;Response_reg=2.1e-23,sp|Q56127|RCSB_SALTI,3.5e-39,RCSB_SALTI,SALTI,Bacteria,90370,Salmonella typhi
AFUG-031815-1869_001804-T1,Afum_AFUG_031815_1869_mRNA_10276,g013162,NA,NA,NA,NA,ETF=4.5e-14;ETF_alpha=1.5e-36,sp|Q9HZP7|ETFA_PSEAE,9e-73,ETFA_PSEAE,PSEAE,Bacteria,208964,Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)
AFIS-23107-CDC-12_010609-T1,Afum_AFIS_23107_CDC_12_mRNA_10342,g013163,NA,NA,NA,NA,HTH_15=8.2e-10;MerB=3.5e-32,sp|Q8CU52|MERB_STAES,3.7e-42,MERB_STAES,STAES,Bacteria,176280,Staphylococcus epidermidis (strain ATCC 12228 / FDA PCI 1200)
Mg18-1_006346-T1,Afum_Mg18_1_mRNA_10176,g013164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM12-7504462_006472-T1,Afum_12_7504462_mRNA_06310,g013165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFUG-031815-1869_001746-T1,Afum_AFUG_031815_1869_mRNA_10113,g013167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFUG-031815-1869_001795-T1,Afum_AFUG_031815_1869_mRNA_10267,g013168,NA,NA,VOG01954,8.5e-40,NA,sp|P44187|Y1415_HAEIN,1e-22,Y1415_HAEIN,HAEIN,Bacteria,71421,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)
AFUG-100413-0667_000308-T1,Afum_AFUG_100413_0667_mRNA_00305,g013169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COH-400_001855-T1,Afum_COH_400_mRNA_10428,g013170,NA,NA,NA,NA,Ribosomal_L3=4e-82,sp|Q3SZ10|RL3L_BOVIN,8.9e-119,RL3L_BOVIN,BOVIN,Eukaryota,9913,Bos taurus
AF100-11-3_009670-T1,Afum_AF100_11_3_mRNA_09406,g013171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DMC2AF100-1-3_008726-T1,Afum_DMC2_AF100_1_3_mRNA_08417,g013172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6081_001622-T1,Afum_B6081_mRNA_09480,g013173,NA,NA,NA,NA,CoA_binding=4.5e-27;Put_DNA-bind_N=4.5e-19,sp|Q3K0Z7|REX_STRA1,4.7e-137,REX_STRA1,STRA1,Bacteria,205921,Streptococcus agalactiae serotype Ia (strain ATCC 27591 / A909 / CDC SS700)
W72310_001692-T1,Afum_W72310_mRNA_09543,g013174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IFM-59361_001778-T1,Afum_IFM_59361_mRNA_10265,g013175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFUG-031815-1869_010447-T1,Afum_AFUG_031815_1869_mRNA_10216,g013176,NA,NA,NA,NA,HAD_2=3.7e-28;Hydrolase=5.3e-15;Hydrolase_like=4e-07,sp|Q9X0Y1|P1254_THEMA,4.1e-22,P1254_THEMA,THEMA,Bacteria,243274,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8)
Mg18-1_010428-T1,Afum_Mg18_1_mRNA_10189,g013178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IFM-61578_007898-T1,Afum_IFM_61578_mRNA_07672,g013179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DMC2AF100-1-18_005936-T1,Afum_DMC2_AF100_1_18_mRNA_05738,g013180,NA,NA,NA,NA,Amino_oxidase=8.1e-06,NA,NA,NA,NA,NA,NA,NA
AFUG-031815-1869_001810-T1,Afum_AFUG_031815_1869_mRNA_10282,g013181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A1163_001963-T1,Afum_A1163_mRNA_01881,g013182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ATCC46645_006808-T1,Afum_ATCC46645_mRNA_06471,g013183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM09-7500806_009627-T1,Afum_09_7500806_mRNA_09382,g013184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM12-7504462_007997-T1,Afum_12_7504462_mRNA_07800,g013185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZTEC-17-234_001884-T1,Afum_AZTEC_17_234_mRNA_01780,g013186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM09-7500806_003749-T1,Afum_09_7500806_mRNA_03605,g013187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IFM-59361-2_005061-T1,Afum_IFM_59361_2_mRNA_10248,g013188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFUG-031815-1869_003486-T1,Afum_AFUG_031815_1869_mRNA_10136,g013189,NA,NA,NA,NA,E1-E2_ATPase=1.6e-18,sp|Q8PPC9|KDPB_XANAC,7.6e-65,KDPB_XANAC,XANAC,Bacteria,190486,Xanthomonas axonopodis pv. citri (strain 306)
AF100-10-5_009821-T1,Afum_AF100_10_5_mRNA_09545,g013190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AF100-12-24_004862-T1,Afum_AF100_12_24_mRNA_04658,g013191,NA,NA,NA,NA,NA,sp|B2AFA8|SPOK2_PODAN,3.6e-24,SPOK2_PODAN,PODAN,Eukaryota,515849,Podospora anserina (strain S / ATCC MYA-4624 / DSM 980 / FGSC 10383)
AFIS-23107-CDC-12_010604-T1,Afum_AFIS_23107_CDC_12_mRNA_10337,g013192,NA,NA,NA,NA,Ada_Zn_binding=3e-29;HTH_AraC=9.5e-09,sp|P06134|ADA_ECOLI,6.4e-21,ADA_ECOLI,ECOLI,Bacteria,83333,Escherichia coli (strain K12)
ASFUM08-19-02-46_009592-T1,Afum_08_19_02_46_mRNA_09425,g013193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZTEC-5-223_000127-T1,Afum_AZTEC_5_223_mRNA_00124,g013195,NA,NA,NA,NA,ADH_N=1.7e-18,sp|Q06099|FADH_CANMA,7.8e-46,FADH_CANMA,CANMA,Eukaryota,5479,Candida maltosa
TP32_008630-T1,Afum_TP32_mRNA_08465,g013196,NA,NA,NA,NA,Chorismate_bind=3.4e-28,sp|Q73XV3|MBTI_MYCPA,9.9e-26,MBTI_MYCPA,MYCPA,Bacteria,262316,Mycolicibacterium paratuberculosis (strain ATCC BAA-968 / K-10)
AFUG-031815-1869_001745-T1,Afum_AFUG_031815_1869_mRNA_10112,g013197,NA,NA,VOG00029,7.5e-31,2OG-FeII_Oxy_3=2.7e-09,NA,NA,NA,NA,NA,NA,NA
AFUG-031815-1869_001773-T1,Afum_AFUG_031815_1869_mRNA_10253,g013198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IFM-59073_001803-T1,Afum_IFM_59073_mRNA_10177,g013199,NA,NA,NA,NA,zf-CCCH=1.8e-07,NA,NA,NA,NA,NA,NA,NA
CM7632_007795-T1,Afum_CM7632_mRNA_07619,g013201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DMC2-AF100-4B_001767-T1,Afum_DMC2_AF100_4B_mRNA_01744,g013202,NA,NA,NA,NA,RNA_pol_Rpb2_7=3.8e-13,NA,NA,NA,NA,NA,NA,NA
AF100-12-37_005676-T1,Afum_AF100_12_37_mRNA_05502,g013203,NA,NA,NA,NA,Rit1_C=2e-29,NA,NA,NA,NA,NA,NA,NA
MO54056EXP_002385-T1,Afum_MO54056EXP_mRNA_02336,g013205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AF100-11B_002904-T1,Afum_AF100_11B_mRNA_02789,g013206,NA,NA,NA,NA,LIM=1.1e-13,NA,NA,NA,NA,NA,NA,NA
B5859_010286-T1,Afum_B5859_mRNA_10049,g013207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCPF-7816_003962-T1,Afum_NCPF_7816_mRNA_03873,g013208,NA,NA,NA,NA,Rpn3_C=2.4e-12,NA,NA,NA,NA,NA,NA,NA
AFUG-031815-1869_007923-T1,Afum_AFUG_031815_1869_mRNA_10188,g013209,NA,NA,NA,NA,PP2C=2.9e-14;PP2C_2=1.3e-17;SpoIIE=1.4e-15,sp|O34779|PRPC_BACSU,2.7e-38,PRPC_BACSU,BACSU,Bacteria,224308,Bacillus subtilis (strain 168)
B6069_003499-T1,Afum_B6069_mRNA_10273,g013210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM4946_007845-T1,Afum_CM4946_mRNA_07639,g013211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IFM-59361_000395-T1,Afum_IFM_59361_mRNA_00392,g013213,NA,NA,NA,NA,SH3_1=8.6e-08,NA,NA,NA,NA,NA,NA,NA
NCPF-7820_001707-T1,Afum_NCPF_7820_mRNA_09974,g013214,NA,NA,NA,NA,Dus=7.2e-42,sp|Q5HKD5|DUS_STAEQ,1.1e-158,DUS_STAEQ,STAEQ,Bacteria,176279,Staphylococcus epidermidis (strain ATCC 35984 / RP62A)
JN10_001153-T1,Afum_JN10_mRNA_01149,g013215,NA,NA,NA,NA,NUDIX=6.7e-15,sp|Q09790|APS1_SCHPO,5.3e-26,APS1_SCHPO,SCHPO,Eukaryota,284812,Schizosaccharomyces pombe (strain 972 / ATCC 24843)
B6069_005017-T1,Afum_B6069_mRNA_10288,g013218,NA,NA,NA,NA,Mu-transpos_C=1.8e-14,NA,NA,NA,NA,NA,NA,NA
NCPF-7820_001733-T1,Afum_NCPF_7820_mRNA_09992,g013220,NA,NA,NA,NA,ACP_syn_III=6.9e-31;Chal_sti_synt_N=3.9e-06;HMG_CoA_synt_N=2.9e-06;Thiolase_N=1e-10,sp|Q5HQI2|FABH_STAEQ,4.9e-135,FABH_STAEQ,STAEQ,Bacteria,176279,Staphylococcus epidermidis (strain ATCC 35984 / RP62A)
B6081_001588-T1,Afum_B6081_mRNA_09452,g013223,NA,NA,NA,NA,Peptidase_M48=1.8e-36,sp|Q3JZQ9|HTPX_STRA1,7.5e-147,HTPX_STRA1,STRA1,Bacteria,205921,Streptococcus agalactiae serotype Ia (strain ATCC 27591 / A909 / CDC SS700)
AFUG-031815-1869_006529-T1,Afum_AFUG_031815_1869_mRNA_10164,g013224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B5960-CDC-29_007803-T1,Afum_B5960_CDC_29_mRNA_10162,g013227,NA,NA,NA,NA,Filament=6.1e-54;Keratin_2_head=1.4e-14,sp|P11679|K2C8_MOUSE,6.5e-116,K2C8_MOUSE,MOUSE,Eukaryota,10090,Mus musculus
Mg18-1_010421-T1,Afum_Mg18_1_mRNA_10185,g013228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B5269-CDC-24_004196-T1,Afum_B5269_CDC_24_mRNA_04094,g013229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B5859_010285-T1,Afum_B5859_mRNA_10048,g013230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MO91298SB_000732-T1,Afum_MO91298SB_mRNA_00722,g013233,NA,NA,NA,NA,DASH_Dad2=9.2e-31,NA,NA,NA,NA,NA,NA,NA
B6069_003514-T1,Afum_B6069_mRNA_10282,g013235,NA,NA,VOG00035,2.8e-25,Phage_integrase=1.6e-26,sp|P55634|Y4RA_SINFN,8.7e-38,Y4RA_SINFN,SINFN,Bacteria,394,Sinorhizobium fredii (strain NBRC 101917 / NGR234)
W72310_007004-T1,Afum_W72310_mRNA_06694,g013237,NA,NA,NA,NA,ABC_tran=8.1e-19,sp|Q9M1H3|AB4F_ARATH,7.4e-40,AB4F_ARATH,ARATH,Eukaryota,3702,Arabidopsis thaliana
IFM-62516_009768-T1,Afum_IFM_62516_mRNA_09469,g013238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFUG-031815-1869_010466-T1,Afum_AFUG_031815_1869_mRNA_10223,g013239,NA,NA,NA,NA,TonB_dep_Rec=1.2e-37,sp|Q05098|PFEA_PSEAE,1.5e-61,PFEA_PSEAE,PSEAE,Bacteria,208964,Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)
ASFUM12-7504462_006443-T1,Afum_12_7504462_mRNA_06281,g013240,NA,NA,NA,NA,HlyIII=2.4e-07,NA,NA,NA,NA,NA,NA,NA
AF300_007315-T1,Afum_AF300_mRNA_07142,g013241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFIS-23107-CDC-12_001847-T1,Afum_AFIS_23107_CDC_12_mRNA_10355,g013242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6069_005016-T1,Afum_B6069_mRNA_10287,g013243,NA,NA,VOG22458,1.8e-42,Rep_3=2.5e-07;RPA=1.4e-77,sp|P60119|REPX_WIGBR,6.5e-41,REPX_WIGBR,WIGBR,Bacteria,36870,Wigglesworthia glossinidia brevipalpis
AFIS-23107-CDC-12_001420-T1,Afum_AFIS_23107_CDC_12_mRNA_01399,g013245,NA,NA,NA,NA,HD=9.2e-08,NA,NA,NA,NA,NA,NA,NA
A1163_009981-T1,Afum_A1163_mRNA_09728,g013248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IFM-59777_010254-T1,Afum_IFM_59777_mRNA_09910,g013250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LMB-35Aa_001585-T1,Afum_LMB_35Aa_mRNA_01563,g013253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM09-7500806_009632-T1,Afum_09_7500806_mRNA_09387,g013254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCPF-7820_005364-T1,Afum_NCPF_7820_mRNA_05167,g013264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IFM-62516_003747-T1,Afum_IFM_62516_mRNA_03566,g013266,NA,NA,NA,NA,Fungal_trans_2=5.8e-16,NA,NA,NA,NA,NA,NA,NA
W72310_009761-T1,Afum_W72310_mRNA_09532,g013273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6081_001582-T1,Afum_B6081_mRNA_09447,g013276,NA,NA,NA,NA,Ribosomal_L10=1.4e-28;Ribosomal_L12=1.8e-27;Ribosomal_L12_N=1.2e-19,sp|Q8DZ20|RL10_STRA5,2.5e-93,RL10_STRA5,STRA5,Bacteria,208435,Streptococcus agalactiae serotype V (strain ATCC BAA-611 / 2603 V/R)
AF100-12-17_000617-T1,Afum_AF100_12_17_mRNA_00606,g013277,NA,NA,NA,NA,RRM_1=2.1e-20;RRM_5=1e-07,sp|O59670|SF3B6_SCHPO,9.5e-37,SF3B6_SCHPO,SCHPO,Eukaryota,284812,Schizosaccharomyces pombe (strain 972 / ATCC 24843)
ASFUM08-19-02-10_001840-T1,Afum_08_19_02_10_mRNA_10058,g013280,NA,NA,NA,NA,Glyco_hydro_43=5.1e-40,sp|A9ZND1|XLOA_VIBSX,6.5e-36,XLOA_VIBSX,VIBSX,Bacteria,678,Vibrio sp.
AF90_009622-T1,Afum_AF90_mRNA_09430,g013285,NA,NA,NA,NA,DHDPS=4.8e-43,sp|Q0VRH4|DAPA_ALCBS,5.1e-33,DAPA_ALCBS,ALCBS,Bacteria,393595,Alcanivorax borkumensis (strain ATCC 700651 / DSM 11573 / NCIMB 13689 / SK2)
IFM-59361_003498-T1,Afum_IFM_59361_mRNA_10345,g013286,NA,NA,NA,NA,Ank=1.2e-15;Ank_2=3e-26;Ank_3=1.4e-18;Ank_4=3.9e-25;Ank_4=3.9e-25,sp|Q5F478|ANR44_CHICK,1.3e-61,ANR44_CHICK,CHICK,Eukaryota,9031,Gallus gallus
AFUG-031815-1869_001739-T1,Afum_AFUG_031815_1869_mRNA_10106,g013289,NA,NA,VOG06621,1.2e-42,Ku=3.7e-29,sp|A9NBB7|KU_COXBR,4.2e-82,KU_COXBR,COXBR,Bacteria,360115,Coxiella burnetii (strain RSA 331 / Henzerling II)
ASFUM08-19-02-30_004799-T1,Afum_08_19_02_30_mRNA_04706,g013298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B5859_001775-T1,Afum_B5859_mRNA_01711,g013300,NA,NA,NA,NA,Pkinase=2.7e-20,sp|P36616|DSK1_SCHPO,7e-26,DSK1_SCHPO,SCHPO,Eukaryota,284812,Schizosaccharomyces pombe (strain 972 / ATCC 24843)
AFUG-031815-1869_006530-T1,Afum_AFUG_031815_1869_mRNA_10165,g013302,NA,NA,NA,NA,Ferritin=3.5e-28,sp|P73321|Y1894_SYNY3,3.7e-43,Y1894_SYNY3,SYNY3,Bacteria,1111708,Synechocystis sp. (strain PCC 6803 / Kazusa)
IFM-59361_006595-T1,Afum_IFM_59361_mRNA_10395,g013303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6081_001627-T1,Afum_B6081_mRNA_09483,g013304,NA,NA,NA,NA,Ribosomal_S9=2.3e-48,sp|Q3K3F8|RS9_STRA1,4.2e-81,RS9_STRA1,STRA1,Bacteria,205921,Streptococcus agalactiae serotype Ia (strain ATCC 27591 / A909 / CDC SS700)
AF106-6-5_001660-T1,Afum_AF106_6_5_mRNA_09986,g013306,NA,NA,NA,NA,M20_dimer=1.6e-11;Peptidase_M20=6.6e-19,sp|Q6DTN4|HYUC_RHIML,1e-38,HYUC_RHIML,RHIML,Bacteria,382,Rhizobium meliloti
B5269-CDC-24_004182-T1,Afum_B5269_CDC_24_mRNA_04080,g013309,NA,NA,NA,NA,BTB=4.9e-15,NA,NA,NA,NA,NA,NA,NA
ASFUM12-7505446_006101-T1,Afum_12_7505446_mRNA_05983,g013310,NA,NA,NA,NA,Mg_trans_NIPA=1.1e-56,sp|Q8GWX2|NIPA6_ARATH,3.7e-45,NIPA6_ARATH,ARATH,Eukaryota,3702,Arabidopsis thaliana
COH-371_009820-T1,Afum_COH_371_mRNA_10194,g013313,NA,NA,NA,NA,Tropomyosin=7.1e-99;Tropomyosin_1=1.6e-40,sp|P58774|TPM2_MOUSE,2.1e-157,TPM2_MOUSE,MOUSE,Eukaryota,10090,Mus musculus
COH-371_010435-T1,Afum_COH_371_mRNA_10198,g013314,NA,NA,NA,NA,Tropomyosin=3.6e-102;Tropomyosin_1=2.1e-41,sp|P04692|TPM1_RAT,3.7e-156,TPM1_RAT,RAT,Eukaryota,10116,Rattus norvegicus
AF100-10C_003391-T1,Afum_AF100_10C_mRNA_10091,g013320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M5960-D_000293-T1,Afum_M5960_D_mRNA_00290,g013321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCPF-7820_001684-T1,Afum_NCPF_7820_mRNA_09833,g013322,NA,NA,NA,NA,IGPS=5.1e-07;SOR_SNZ=6.8e-54;SOR_SNZ=6.8e-54;ThiG=4.2e-11,sp|Q5HRN5|PDXS_STAEQ,4.1e-126,PDXS_STAEQ,STAEQ,Bacteria,176279,Staphylococcus epidermidis (strain ATCC 35984 / RP62A)
IFM-59361_001875-T1,Afum_IFM_59361_mRNA_10322,g013324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LMB-35Aa_001580-T1,Afum_LMB_35Aa_mRNA_01558,g013325,NA,NA,NA,NA,Glyco_transf_34=3.6e-17,NA,NA,NA,NA,NA,NA,NA
AF100-12-17_007544-T1,Afum_AF100_12_17_mRNA_07286,g013326,NA,NA,NA,NA,DUF1295=3.3e-10,sp|A0A1B5L6A5|USTE_USTVR,1.5e-34,USTE_USTVR,USTVR,Eukaryota,1159556,Ustilaginoidea virens
IFM-59056_000484-T1,Afum_IFM_59056_mRNA_00476,g013333,NA,NA,NA,NA,Arginosuc_synth=2.5e-29;QueC=1.2e-06,sp|P22768|ASSY_YEAST,7.1e-36,ASSY_YEAST,YEAST,Eukaryota,559292,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
AFUG-031815-1869_005020-T1,Afum_AFUG_031815_1869_mRNA_10159,g013337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COH-371_009815-T1,Afum_COH_371_mRNA_10189,g013338,NA,NA,NA,NA,LIM=5.7e-50;LIM=5.7e-50;LIM=5.7e-50;LIM=5.7e-50,sp|Q9WUH4|FHL1_RAT,1.5e-200,FHL1_RAT,RAT,Eukaryota,10116,Rattus norvegicus
AF100-12-17_007546-T1,Afum_AF100_12_17_mRNA_07288,g013339,NA,NA,NA,NA,NAD_binding_10=1.6e-17;NmrA=4.3e-23,NA,NA,NA,NA,NA,NA,NA
